fecha,clae3,w_median
2007-06-01,203,1872
2007-06-01,204,3909
2007-06-01,210,4445
2007-06-01,221,2535
2007-06-01,222,2771
2007-06-01,231,3190
2007-06-01,239,2439
2007-06-01,241,5120
2007-06-01,242,4378
2007-06-01,243,2673
2007-06-01,251,1920
2007-06-01,252,2901
2007-06-01,259,2331
2007-06-01,261,2057
2007-06-01,262,2121
2007-06-01,263,2436
2007-06-01,264,3959
2007-06-01,265,2512
2007-06-01,266,2310
2007-06-01,267,2407
2007-06-01,268,-99
2007-06-01,271,2809
2007-06-01,272,2130
2007-06-01,273,3079
2007-06-01,274,1920
2007-06-01,275,2500
2007-06-01,279,2265
2007-06-01,281,2814
2007-06-01,282,2580
2007-06-01,291,6420
2007-06-01,292,2629
2007-06-01,293,3140
2007-06-01,301,1907
2007-06-01,302,3797
2007-06-01,303,4969
2007-06-01,309,2168
2007-06-01,310,1915
2007-06-01,321,1826
2007-06-01,322,2063
2007-06-01,323,1870
2007-06-01,324,2052
2007-06-01,329,2164
2007-06-01,331,2148
2007-06-01,332,3130
2007-06-01,351,4504
2007-06-01,352,4616
2007-06-01,353,-99
2007-06-01,360,3965
2007-06-01,370,2485
2007-06-01,381,3422
2007-06-01,382,2285
2007-06-01,390,1981
2007-06-01,410,1517
2007-06-01,421,2573
2007-06-01,422,2063
2007-06-01,429,2032
2007-06-01,431,2161
2007-06-01,432,1728
2007-06-01,433,1328
2007-06-01,439,1897
2007-06-01,451,2525
2007-06-01,452,2008
2007-06-01,453,1992
2007-06-01,454,1849
2007-06-01,461,2009
2007-06-01,462,1877
2007-06-01,463,1950
2007-06-01,464,2066
2007-06-01,465,2226
2007-06-01,466,2023
2007-06-01,469,2066
2007-06-01,471,2086
2007-06-01,472,1472
2007-06-01,473,2131
2007-06-01,474,1854
2007-06-01,475,1969
2007-06-01,476,1835
2007-06-01,477,1844
2007-06-01,478,1403
2007-06-01,479,1511
2007-06-01,491,5119
2007-06-01,492,3049
2007-06-01,493,7140
2007-06-01,501,4779
2007-06-01,502,4537
2007-06-01,511,4822
2007-06-01,512,3380
2007-06-01,521,1158
2007-06-01,522,2410
2007-06-01,523,2442
2007-06-01,524,2699
2007-06-01,530,3035
2007-06-01,551,2074
2007-06-01,552,1584
2007-06-01,561,1340
2007-06-01,562,1733
2007-06-01,581,2818
2007-06-01,591,1886
2007-06-01,592,2026
2007-06-01,601,2066
2007-06-01,602,3900
2007-06-01,611,3987
2007-06-01,612,3593
2007-06-01,613,2616
2007-06-01,614,2548
2007-06-01,619,3438
2007-06-01,620,3192
2007-06-01,631,2823
2007-06-01,639,4353
2007-06-01,641,4861
2007-06-01,642,3953
2007-06-01,643,2478
2007-06-01,649,2485
2007-06-01,651,3134
2007-06-01,652,3956
2007-06-01,653,2929
2007-06-01,661,2828
2007-06-01,662,1888
2007-06-01,663,3171
2007-06-01,681,1881
2007-06-01,682,1902
2007-06-01,691,1583
2007-06-01,692,1892
2007-06-01,702,1776
2007-06-01,711,1748
2007-06-01,712,2099
2007-06-01,721,2933
2007-06-01,722,1915
2007-06-01,731,2051
2007-06-01,732,2517
2007-06-01,741,1522
2007-06-01,742,1751
2007-06-01,749,1592
2007-06-01,750,1212
2007-06-01,771,3049
2007-06-01,772,1373
2007-06-01,773,2322
2007-06-01,774,3344
2007-06-01,780,1585
2007-06-01,791,1979
2007-06-01,801,1550
2007-06-01,811,1646
2007-06-01,812,1258
2007-06-01,813,1327
2007-06-01,821,1541
2007-06-01,822,1578
2007-06-01,823,1327
2007-06-01,829,1893
2007-06-01,851,1512
2007-06-01,852,1338
2007-06-01,853,826
2007-06-01,854,1277
2007-06-01,855,1340
2007-06-01,861,2402
2007-06-01,862,1602
2007-06-01,863,2208
2007-06-01,864,2163
2007-06-01,869,2210
2007-06-01,870,1874
2007-06-01,880,1679
2007-06-01,900,1423
2007-06-01,910,1755
2007-06-01,920,2258
2007-06-01,931,1946
2007-06-01,939,1083
2007-06-01,941,2253
2007-06-01,942,2715
2007-06-01,949,2150
2007-06-01,951,1973
2007-06-01,952,1765
2007-06-01,960,1311
2007-06-01,999,2459
2007-07-01,11,897
2007-07-01,12,903
2007-07-01,13,1228
2007-07-01,14,968
2007-07-01,16,860
2007-07-01,17,1062
2007-07-01,21,917
2007-07-01,22,807
2007-07-01,24,874
2007-07-01,31,2509
2007-07-01,32,862
2007-07-01,51,5079
2007-07-01,61,5749
2007-07-01,62,8196
2007-07-01,71,-99
2007-07-01,72,3196
2007-07-01,81,1654
2007-07-01,89,1721
2007-07-01,91,4065
2007-07-01,99,1670
2007-07-01,101,1668
2007-07-01,102,1758
2007-07-01,103,1408
2007-07-01,104,2278
2007-07-01,105,2977
2007-07-01,106,1922
2007-07-01,107,1553
2007-07-01,108,1519
2007-07-01,109,1644
2007-07-01,110,2042
2007-07-01,120,1983
2007-07-01,131,1602
2007-07-01,139,1409
2007-07-01,141,1237
2007-07-01,142,1313
2007-07-01,143,1298
2007-07-01,149,1118
2007-07-01,151,1792
2007-07-01,152,1380
2007-07-01,161,1100
2007-07-01,162,1292
2007-07-01,170,2039
2007-07-01,181,1685
2007-07-01,182,3663
2007-07-01,191,1913
2007-07-01,192,2798
2007-07-01,201,2674
2007-07-01,202,2146
2007-07-01,203,1511
2007-07-01,204,2600
2007-07-01,210,3094
2007-07-01,221,1775
2007-07-01,222,1946
2007-07-01,231,2211
2007-07-01,239,1703
2007-07-01,241,3558
2007-07-01,242,3150
2007-07-01,243,1851
2007-07-01,251,1379
2007-07-01,252,1976
2007-07-01,259,1626
2007-07-01,261,1409
2007-07-01,262,1473
2007-07-01,263,1800
2007-07-01,264,3446
2007-07-01,265,1793
2007-07-01,266,1644
2007-07-01,267,1707
2007-07-01,268,-99
2007-07-01,271,1977
2007-07-01,272,1445
2007-07-01,273,2143
2007-07-01,274,1350
2007-07-01,275,1708
2007-07-01,279,1567
2007-07-01,281,1965
2007-07-01,282,1757
2007-07-01,291,4042
2007-07-01,292,1806
2007-07-01,293,2150
2007-07-01,301,1383
2007-07-01,302,2760
2007-07-01,303,3324
2007-07-01,309,1518
2007-07-01,310,1329
2007-07-01,321,1358
2007-07-01,322,1369
2007-07-01,323,1264
2007-07-01,324,1456
2007-07-01,329,1507
2007-07-01,331,1716
2007-07-01,332,1406
2007-07-01,351,3262
2007-07-01,352,3137
2007-07-01,353,-99
2007-07-01,360,2839
2007-07-01,370,1752
2007-07-01,381,2683
2007-07-01,382,1630
2007-07-01,390,1530
2007-07-01,410,1231
2007-07-01,421,1903
2007-07-01,422,1560
2007-07-01,429,1599
2007-07-01,431,1631
2007-07-01,432,1309
2007-07-01,433,1036
2007-07-01,439,1467
2007-07-01,451,1722
2007-07-01,452,1422
2007-07-01,453,1395
2007-07-01,454,1317
2007-07-01,461,1399
2007-07-01,462,1332
2007-07-01,463,1376
2007-07-01,464,1461
2007-07-01,465,1588
2007-07-01,466,1420
2007-07-01,469,1469
2007-07-01,471,1477
2007-07-01,472,1103
2007-07-01,473,1444
2007-07-01,474,1323
2007-07-01,475,1377
2007-07-01,476,1307
2007-07-01,477,1318
2007-07-01,478,935
2007-07-01,479,1122
2007-07-01,491,3278
2007-07-01,492,2185
2007-07-01,493,4842
2007-07-01,501,3240
2007-07-01,502,3242
2007-07-01,511,3700
2007-07-01,512,2532
2007-07-01,521,886
2007-07-01,522,1772
2007-07-01,523,1795
2007-07-01,524,2032
2007-07-01,530,2428
2007-07-01,551,1483
2007-07-01,552,1159
2007-07-01,561,990
2007-07-01,562,1251
2007-07-01,581,1960
2007-07-01,591,1379
2007-07-01,592,1410
2007-07-01,601,1436
2007-07-01,602,2900
2007-07-01,611,2396
2007-07-01,612,2353
2007-07-01,613,1733
2007-07-01,614,1906
2007-07-01,619,2692
2007-07-01,620,2309
2007-07-01,631,1985
2007-07-01,639,3305
2007-07-01,641,3482
2007-07-01,642,2980
2007-07-01,643,1893
2007-07-01,649,1779
2007-07-01,651,2183
2007-07-01,652,3448
2007-07-01,653,1960
2007-07-01,661,2029
2007-07-01,662,1312
2007-07-01,663,2142
2007-07-01,681,1340
2007-07-01,682,1337
2007-07-01,691,1152
2007-07-01,692,1327
2007-07-01,702,1304
2007-07-01,711,1318
2007-07-01,712,1647
2007-07-01,721,2108
2007-07-01,722,1409
2007-07-01,731,1532
2007-07-01,732,1711
2007-07-01,741,1069
2007-07-01,742,1231
2007-07-01,749,1138
2007-07-01,750,848
2007-07-01,771,2187
2007-07-01,772,1032
2007-07-01,773,1734
2007-07-01,774,2277
2007-07-01,780,1296
2007-07-01,791,1442
2007-07-01,801,1201
2007-07-01,811,1240
2007-07-01,812,1002
2007-07-01,813,978
2007-07-01,821,1212
2007-07-01,822,1150
2007-07-01,823,1074
2007-07-01,829,1428
2007-07-01,851,1101
2007-07-01,852,964
2007-07-01,853,633
2007-07-01,854,948
2007-07-01,855,1010
2007-07-01,861,1684
2007-07-01,862,1152
2007-07-01,863,1504
2007-07-01,864,1505
2007-07-01,869,1512
2007-07-01,870,1267
2007-07-01,880,1198
2007-07-01,900,1152
2007-07-01,910,1211
2007-07-01,920,1580
2007-07-01,931,1386
2007-07-01,939,802
2007-07-01,941,1618
2007-07-01,942,1886
2007-07-01,949,1502
2007-07-01,951,1358
2007-07-01,952,1267
2007-07-01,960,1016
2007-07-01,999,1694
2007-08-01,11,909
2007-08-01,12,919
2007-08-01,13,1266
2007-08-01,14,980
2007-08-01,16,873
2007-08-01,17,988
2007-08-01,21,972
2007-08-01,22,822
2007-08-01,24,914
2007-08-01,31,2532
2007-08-01,32,956
2007-08-01,51,4200
2007-08-01,61,6072
2007-08-01,62,9390
2007-08-01,71,-99
2007-08-01,72,3269
2007-08-01,81,1726
2007-08-01,89,1825
2007-08-01,91,5801
2007-08-01,99,1720
2007-08-01,101,1718
2007-08-01,102,1928
2007-08-01,103,1543
2007-08-01,104,2319
2007-08-01,105,2958
2007-08-01,106,1983
2007-08-01,107,1616
2007-08-01,108,1628
2007-08-01,109,1439
2007-08-01,110,2100
2007-08-01,120,2157
2007-08-01,131,1635
2007-08-01,139,1442
2007-08-01,141,1293
2007-08-01,142,1351
2007-08-01,143,1325
2007-08-01,149,1302
2007-08-01,151,1833
2007-08-01,152,1459
2007-08-01,161,1175
2007-08-01,162,1389
2007-08-01,170,2073
2007-08-01,181,1754
2007-08-01,182,3587
2007-08-01,191,2038
2007-08-01,192,2750
2007-08-01,201,2626
2007-08-01,202,2217
2007-08-01,203,1444
2007-08-01,204,2567
2007-08-01,210,3116
2007-08-01,221,1841
2007-08-01,222,1997
2007-08-01,231,2202
2007-08-01,239,1769
2007-08-01,241,3386
2007-08-01,242,3250
2007-08-01,243,1922
2007-08-01,251,1426
2007-08-01,252,2071
2007-08-01,259,1680
2007-08-01,261,1473
2007-08-01,262,1456
2007-08-01,263,1840
2007-08-01,264,3190
2007-08-01,265,1802
2007-08-01,266,1640
2007-08-01,267,1779
2007-08-01,268,-99
2007-08-01,271,2014
2007-08-01,272,1554
2007-08-01,273,2206
2007-08-01,274,1373
2007-08-01,275,1792
2007-08-01,279,1603
2007-08-01,281,2013
2007-08-01,282,1828
2007-08-01,291,4240
2007-08-01,292,1906
2007-08-01,293,2221
2007-08-01,301,1438
2007-08-01,302,3034
2007-08-01,303,3398
2007-08-01,309,1523
2007-08-01,310,1411
2007-08-01,321,1351
2007-08-01,322,1544
2007-08-01,323,1334
2007-08-01,324,1507
2007-08-01,329,1562
2007-08-01,331,1716
2007-08-01,332,1547
2007-08-01,351,3460
2007-08-01,352,3181
2007-08-01,353,-99
2007-08-01,360,2832
2007-08-01,370,1728
2007-08-01,381,2760
2007-08-01,382,1666
2007-08-01,390,1600
2007-08-01,410,1251
2007-08-01,421,1972
2007-08-01,422,1599
2007-08-01,429,1640
2007-08-01,431,1651
2007-08-01,432,1344
2007-08-01,433,1099
2007-08-01,439,1500
2007-08-01,451,1809
2007-08-01,452,1435
2007-08-01,453,1384
2007-08-01,454,1332
2007-08-01,461,1443
2007-08-01,462,1350
2007-08-01,463,1376
2007-08-01,464,1451
2007-08-01,465,1585
2007-08-01,466,1412
2007-08-01,469,1470
2007-08-01,471,1436
2007-08-01,472,1131
2007-08-01,473,1455
2007-08-01,474,1319
2007-08-01,475,1371
2007-08-01,476,1310
2007-08-01,477,1324
2007-08-01,478,989
2007-08-01,479,1124
2007-08-01,491,3246
2007-08-01,492,2232
2007-08-01,493,4927
2007-08-01,501,3349
2007-08-01,502,3401
2007-08-01,511,3354
2007-08-01,512,2612
2007-08-01,521,1048
2007-08-01,522,1782
2007-08-01,523,1803
2007-08-01,524,2008
2007-08-01,530,2396
2007-08-01,551,1631
2007-08-01,552,1197
2007-08-01,561,1075
2007-08-01,562,1275
2007-08-01,581,1999
2007-08-01,591,1408
2007-08-01,592,1440
2007-08-01,601,1489
2007-08-01,602,2815
2007-08-01,611,3141
2007-08-01,612,2302
2007-08-01,613,1953
2007-08-01,614,2728
2007-08-01,619,1860
2007-08-01,620,2300
2007-08-01,631,1971
2007-08-01,639,3350
2007-08-01,641,3987
2007-08-01,642,3057
2007-08-01,643,2435
2007-08-01,649,1749
2007-08-01,651,2215
2007-08-01,652,2937
2007-08-01,653,2174
2007-08-01,661,2010
2007-08-01,662,1317
2007-08-01,663,2142
2007-08-01,681,1350
2007-08-01,682,1341
2007-08-01,691,1156
2007-08-01,692,1324
2007-08-01,702,1312
2007-08-01,711,1350
2007-08-01,712,1692
2007-08-01,721,2223
2007-08-01,722,1510
2007-08-01,731,1546
2007-08-01,732,1713
2007-08-01,741,1120
2007-08-01,742,1243
2007-08-01,749,1302
2007-08-01,750,859
2007-08-01,771,2129
2007-08-01,772,1034
2007-08-01,773,1810
2007-08-01,774,1721
2007-08-01,780,1305
2007-08-01,791,1423
2007-08-01,801,1210
2007-08-01,811,1298
2007-08-01,812,1048
2007-08-01,813,902
2007-08-01,821,1224
2007-08-01,822,1126
2007-08-01,823,1302
2007-08-01,829,1419
2007-08-01,851,1107
2007-08-01,852,975
2007-08-01,853,618
2007-08-01,854,950
2007-08-01,855,911
2007-08-01,861,1686
2007-08-01,862,1157
2007-08-01,863,1517
2007-08-01,864,1533
2007-08-01,869,1520
2007-08-01,870,1269
2007-08-01,880,1210
2007-08-01,900,1135
2007-08-01,910,1232
2007-08-01,920,1650
2007-08-01,931,1387
2007-08-01,939,835
2007-08-01,941,1627
2007-08-01,942,1914
2007-08-01,949,1544
2007-08-01,951,1361
2007-08-01,952,1273
2007-08-01,960,1016
2007-08-01,999,1674
2007-09-01,11,909
2007-09-01,12,884
2007-09-01,13,1309
2007-09-01,14,995
2007-09-01,16,713
2007-09-01,17,1025
2007-09-01,21,949
2007-09-01,22,805
2007-09-01,24,888
2007-09-01,31,2210
2007-09-01,32,902
2007-09-01,51,4543
2007-09-01,61,6869
2007-09-01,62,8498
2007-09-01,71,-99
2007-09-01,72,3364
2007-09-01,81,1708
2007-09-01,89,1714
2007-09-01,91,5020
2007-09-01,99,1906
2007-09-01,101,1585
2007-09-01,102,1793
2007-09-01,103,1378
2007-09-01,104,2402
2007-09-01,105,2965
2007-09-01,106,1882
2007-09-01,107,1564
2007-09-01,108,1649
2007-09-01,109,1399
2007-09-01,110,2090
2007-09-01,120,2336
2007-09-01,131,1553
2007-09-01,139,1393
2007-09-01,141,1251
2007-09-01,142,1266
2007-09-01,143,1242
2007-09-01,149,1116
2007-09-01,151,1737
2007-09-01,152,1365
2007-09-01,161,1082
2007-09-01,162,1310
2007-09-01,170,2023
2007-09-01,181,1700
2007-09-01,182,3500
2007-09-01,191,2255
2007-09-01,192,2807
2007-09-01,201,2661
2007-09-01,202,2240
2007-09-01,203,1440
2007-09-01,204,3163
2007-09-01,210,3123
2007-09-01,221,1681
2007-09-01,222,1868
2007-09-01,231,2306
2007-09-01,239,1700
2007-09-01,241,3484
2007-09-01,242,3100
2007-09-01,243,1790
2007-09-01,251,1356
2007-09-01,252,1868
2007-09-01,259,1583
2007-09-01,261,1496
2007-09-01,262,1562
2007-09-01,263,1960
2007-09-01,264,3190
2007-09-01,265,1800
2007-09-01,266,1693
2007-09-01,267,1819
2007-09-01,268,-99
2007-09-01,271,1971
2007-09-01,272,1520
2007-09-01,273,2025
2007-09-01,274,1383
2007-09-01,275,1739
2007-09-01,279,1564
2007-09-01,281,1921
2007-09-01,282,1743
2007-09-01,291,4119
2007-09-01,292,1766
2007-09-01,293,2109
2007-09-01,301,1411
2007-09-01,302,2553
2007-09-01,303,3378
2007-09-01,309,1554
2007-09-01,310,1348
2007-09-01,321,1377
2007-09-01,322,1345
2007-09-01,323,1298
2007-09-01,324,1378
2007-09-01,329,1518
2007-09-01,331,1594
2007-09-01,332,1952
2007-09-01,351,3688
2007-09-01,352,3208
2007-09-01,353,-99
2007-09-01,360,3061
2007-09-01,370,1752
2007-09-01,381,2693
2007-09-01,382,1600
2007-09-01,390,1519
2007-09-01,410,1194
2007-09-01,421,1869
2007-09-01,422,1522
2007-09-01,429,1521
2007-09-01,431,1563
2007-09-01,432,1290
2007-09-01,433,1040
2007-09-01,439,1400
2007-09-01,451,1821
2007-09-01,452,1451
2007-09-01,453,1475
2007-09-01,454,1421
2007-09-01,461,1498
2007-09-01,462,1433
2007-09-01,463,1458
2007-09-01,464,1542
2007-09-01,465,1657
2007-09-01,466,1489
2007-09-01,469,1546
2007-09-01,471,1544
2007-09-01,472,1154
2007-09-01,473,1436
2007-09-01,474,1434
2007-09-01,475,1475
2007-09-01,476,1407
2007-09-01,477,1398
2007-09-01,478,1019
2007-09-01,479,1127
2007-09-01,491,3128
2007-09-01,492,2220
2007-09-01,493,4876
2007-09-01,501,3300
2007-09-01,502,3293
2007-09-01,511,3891
2007-09-01,512,2511
2007-09-01,521,1053
2007-09-01,522,1858
2007-09-01,523,1835
2007-09-01,524,2029
2007-09-01,530,2408
2007-09-01,551,1591
2007-09-01,552,1125
2007-09-01,561,1042
2007-09-01,562,1395
2007-09-01,581,1987
2007-09-01,591,1497
2007-09-01,592,1511
2007-09-01,601,1496
2007-09-01,602,2804
2007-09-01,611,3680
2007-09-01,612,2388
2007-09-01,613,1915
2007-09-01,614,1991
2007-09-01,619,2545
2007-09-01,620,2413
2007-09-01,631,2042
2007-09-01,639,3253
2007-09-01,641,3871
2007-09-01,642,2630
2007-09-01,643,2008
2007-09-01,649,1906
2007-09-01,651,2231
2007-09-01,652,3395
2007-09-01,653,2023
2007-09-01,661,2120
2007-09-01,662,1413
2007-09-01,663,2043
2007-09-01,681,1405
2007-09-01,682,1425
2007-09-01,691,1188
2007-09-01,692,1429
2007-09-01,702,1358
2007-09-01,711,1338
2007-09-01,712,1808
2007-09-01,721,2423
2007-09-01,722,1564
2007-09-01,731,1584
2007-09-01,732,1772
2007-09-01,741,1381
2007-09-01,742,1298
2007-09-01,749,1147
2007-09-01,750,900
2007-09-01,771,2211
2007-09-01,772,1099
2007-09-01,773,1783
2007-09-01,774,2271
2007-09-01,780,1242
2007-09-01,791,1508
2007-09-01,801,1200
2007-09-01,811,1277
2007-09-01,812,1059
2007-09-01,813,878
2007-09-01,821,1218
2007-09-01,822,1190
2007-09-01,823,1284
2007-09-01,829,1455
2007-09-01,851,1115
2007-09-01,852,992
2007-09-01,853,650
2007-09-01,854,973
2007-09-01,855,1084
2007-09-01,861,1685
2007-09-01,862,1177
2007-09-01,863,1554
2007-09-01,864,1540
2007-09-01,869,1556
2007-09-01,870,1283
2007-09-01,880,1230
2007-09-01,900,1020
2007-09-01,910,1280
2007-09-01,920,1689
2007-09-01,931,1417
2007-09-01,939,854
2007-09-01,941,1656
2007-09-01,942,1946
2007-09-01,949,1561
2007-09-01,951,1463
2007-09-01,952,1280
2007-09-01,960,1016
2007-09-01,999,1673
2007-10-01,11,1180
2007-10-01,12,1000
2007-10-01,13,1394
2007-10-01,14,1286
2007-10-01,16,490
2007-10-01,17,1284
2007-10-01,21,1215
2007-10-01,22,959
2007-10-01,24,985
2007-10-01,31,2491
2007-10-01,32,1196
2007-10-01,51,4261
2007-10-01,61,7399
2007-10-01,62,8436
2007-10-01,71,-99
2007-10-01,72,3520
2007-10-01,81,1816
2007-10-01,89,1881
2007-10-01,91,5016
2007-10-01,99,1982
2007-10-01,101,1738
2007-10-01,102,1960
2007-10-01,103,1459
2007-10-01,104,2595
2007-10-01,105,2946
2007-10-01,106,2048
2007-10-01,107,1625
2007-10-01,108,1691
2007-10-01,109,1509
2007-10-01,110,2266
2007-10-01,120,2338
2007-10-01,131,1759
2007-10-01,139,1533
2007-10-01,141,1372
2007-10-01,142,1435
2007-10-01,143,1424
2007-10-01,149,1312
2007-10-01,151,1924
2007-10-01,152,1510
2007-10-01,161,1175
2007-10-01,162,1398
2007-10-01,170,2132
2007-10-01,181,1788
2007-10-01,182,3896
2007-10-01,191,2043
2007-10-01,192,2911
2007-10-01,201,2818
2007-10-01,202,2340
2007-10-01,203,1507
2007-10-01,204,2600
2007-10-01,210,3232
2007-10-01,221,1890
2007-10-01,222,2041
2007-10-01,231,2259
2007-10-01,239,1874
2007-10-01,241,3848
2007-10-01,242,3216
2007-10-01,243,1973
2007-10-01,251,1467
2007-10-01,252,2067
2007-10-01,259,1729
2007-10-01,261,1589
2007-10-01,262,1536
2007-10-01,263,1855
2007-10-01,264,3309
2007-10-01,265,1862
2007-10-01,266,1693
2007-10-01,267,1853
2007-10-01,268,-99
2007-10-01,271,2115
2007-10-01,272,1638
2007-10-01,273,2287
2007-10-01,274,1400
2007-10-01,275,1804
2007-10-01,279,1672
2007-10-01,281,2084
2007-10-01,282,1878
2007-10-01,291,4245
2007-10-01,292,1932
2007-10-01,293,2281
2007-10-01,301,1501
2007-10-01,302,2755
2007-10-01,303,4237
2007-10-01,309,1566
2007-10-01,310,1445
2007-10-01,321,1428
2007-10-01,322,1569
2007-10-01,323,1407
2007-10-01,324,1553
2007-10-01,329,1594
2007-10-01,331,1742
2007-10-01,332,1608
2007-10-01,351,3433
2007-10-01,352,3475
2007-10-01,353,-99
2007-10-01,360,3017
2007-10-01,370,1784
2007-10-01,381,2863
2007-10-01,382,1706
2007-10-01,390,1724
2007-10-01,410,1279
2007-10-01,421,2161
2007-10-01,422,1657
2007-10-01,429,1711
2007-10-01,431,1748
2007-10-01,432,1390
2007-10-01,433,1155
2007-10-01,439,1574
2007-10-01,451,1849
2007-10-01,452,1495
2007-10-01,453,1456
2007-10-01,454,1391
2007-10-01,461,1513
2007-10-01,462,1426
2007-10-01,463,1447
2007-10-01,464,1550
2007-10-01,465,1680
2007-10-01,466,1484
2007-10-01,469,1557
2007-10-01,471,1533
2007-10-01,472,1178
2007-10-01,473,1493
2007-10-01,474,1393
2007-10-01,475,1447
2007-10-01,476,1386
2007-10-01,477,1386
2007-10-01,478,1100
2007-10-01,479,1123
2007-10-01,491,3141
2007-10-01,492,2301
2007-10-01,493,5210
2007-10-01,501,3407
2007-10-01,502,3500
2007-10-01,511,3908
2007-10-01,512,2711
2007-10-01,521,1147
2007-10-01,522,1918
2007-10-01,523,1879
2007-10-01,524,2168
2007-10-01,530,2505
2007-10-01,551,1633
2007-10-01,552,1240
2007-10-01,561,1055
2007-10-01,562,1417
2007-10-01,581,2051
2007-10-01,591,1684
2007-10-01,592,1572
2007-10-01,601,1583
2007-10-01,602,2851
2007-10-01,611,3096
2007-10-01,612,2590
2007-10-01,613,1994
2007-10-01,614,2620
2007-10-01,619,2499
2007-10-01,620,2484
2007-10-01,631,2030
2007-10-01,639,2900
2007-10-01,641,3887
2007-10-01,642,3020
2007-10-01,643,1948
2007-10-01,649,1871
2007-10-01,651,2324
2007-10-01,652,3129
2007-10-01,653,2030
2007-10-01,661,2106
2007-10-01,662,1387
2007-10-01,663,2653
2007-10-01,681,1432
2007-10-01,682,1411
2007-10-01,691,1204
2007-10-01,692,1400
2007-10-01,702,1382
2007-10-01,711,1387
2007-10-01,712,1817
2007-10-01,721,2475
2007-10-01,722,1630
2007-10-01,731,1545
2007-10-01,732,1802
2007-10-01,741,1137
2007-10-01,742,1331
2007-10-01,749,1184
2007-10-01,750,1020
2007-10-01,771,2250
2007-10-01,772,1070
2007-10-01,773,1894
2007-10-01,774,2017
2007-10-01,780,1338
2007-10-01,791,1482
2007-10-01,801,1337
2007-10-01,811,1390
2007-10-01,812,1077
2007-10-01,813,894
2007-10-01,821,1262
2007-10-01,822,1181
2007-10-01,823,1425
2007-10-01,829,1444
2007-10-01,851,1145
2007-10-01,852,1027
2007-10-01,853,677
2007-10-01,854,996
2007-10-01,855,891
2007-10-01,861,1713
2007-10-01,862,1186
2007-10-01,863,1552
2007-10-01,864,1542
2007-10-01,869,1562
2007-10-01,870,1282
2007-10-01,880,1283
2007-10-01,900,1062
2007-10-01,910,1371
2007-10-01,920,1793
2007-10-01,931,1507
2007-10-01,939,841
2007-10-01,941,1713
2007-10-01,942,2000
2007-10-01,949,1630
2007-10-01,951,1431
2007-10-01,952,1298
2007-10-01,960,1036
2007-10-01,999,1683
2007-11-01,11,1068
2007-11-01,12,1011
2007-11-01,13,1324
2007-11-01,14,1167
2007-11-01,16,751
2007-11-01,17,1139
2007-11-01,21,1109
2007-11-01,22,903
2007-11-01,24,1005
2007-11-01,31,2155
2007-11-01,32,1147
2007-11-01,51,4163
2007-11-01,61,7138
2007-11-01,62,8828
2007-11-01,71,-99
2007-11-01,72,3550
2007-11-01,81,1803
2007-11-01,89,1875
2007-11-01,91,4984
2007-11-01,99,1799
2007-11-01,101,1706
2007-11-01,102,1930
2007-11-01,103,1431
2007-11-01,104,2402
2007-11-01,105,2973
2007-11-01,106,1990
2007-11-01,107,1614
2007-11-01,108,1717
2007-11-01,109,1577
2007-11-01,110,2231
2007-11-01,120,2566
2007-11-01,131,1621
2007-11-01,139,1477
2007-11-01,141,1333
2007-11-01,142,1430
2007-11-01,143,1344
2007-11-01,149,1241
2007-11-01,151,1914
2007-11-01,152,1438
2007-11-01,161,1165
2007-11-01,162,1390
2007-11-01,170,2145
2007-11-01,181,1750
2007-11-01,182,3850
2007-11-01,191,1895
2007-11-01,192,2923
2007-11-01,201,2778
2007-11-01,202,2311
2007-11-01,203,1505
2007-11-01,204,3703
2007-11-01,210,3303
2007-11-01,221,1842
2007-11-01,222,2002
2007-11-01,231,2297
2007-11-01,239,1813
2007-11-01,241,3410
2007-11-01,242,3146
2007-11-01,243,1907
2007-11-01,251,1456
2007-11-01,252,2005
2007-11-01,259,1684
2007-11-01,261,1586
2007-11-01,262,1569
2007-11-01,263,1874
2007-11-01,264,3496
2007-11-01,265,1856
2007-11-01,266,1631
2007-11-01,267,1904
2007-11-01,268,-99
2007-11-01,271,2062
2007-11-01,272,1548
